,70
-7.695,97.6527009355092
-7.69,151.40571323434264
-7.685,154.85296251605908
-7.68,76.4539076829955
-7.675,134.97929470848482
-7.67,106.36616003222078
-7.665,86.87347120957007
-7.66,138.75665749793774
-7.655,167.38832097849598
-7.65,147.15896167070494
-7.645,132.18759397159783
-7.64,108.7246062306045
-7.635,127.06754109527736
-7.63,99.21612772125306
-7.625,108.32894350080223
-7.62,96.54786377750675
-7.615,65.14107766993114
-7.61,84.01839084390988
-7.605,140.61326395472088
-7.6,124.99603993727162
-7.595,96.5805363414389
-7.59,106.43819803059426
-7.585,173.33274358874033
-7.58,79.67992218871703
-7.575,101.47654901503105
-7.57,143.16018999707987
-7.565,82.67170011557764
-7.56,171.71747144655959
-7.555,138.56193561003684
-7.55,118.29070124063006
-7.545,114.09013980182512
-7.54,92.14857568079931
-7.535,124.01709559572825
-7.53,109.64032105024137
-7.525,155.0659214656786
-7.52,176.07668783799858
-7.515,138.69462859101645
-7.51,117.50336165403951
-7.505,225.82136745666915
-7.5,141.7788771291408
-7.495,86.04190839352647
-7.49,134.56897859462262
-7.485,124.85367435522272
-7.48,90.28931276734804
-7.475,175.16532191047403
-7.47,86.76266478157524
-7.465,146.3182832047998
-7.46,112.64905680918949
-7.455,109.16592875068667
-7.45,118.63153037873194
-7.445,108.72791729818059
-7.44,122.27350489783139
-7.435,184.0076357111302
-7.43,118.63056098661929
-7.425,63.49212549600147
-7.42,97.11276950020526
-7.415,116.29879621045094
-7.41,121.02813722436615
-7.405,110.34563879012164
-7.4,141.59805789628615
-7.395,144.9689966854982
-7.39,176.69366145960075
-7.385,105.75745836582875
-7.38,123.30811003336318
-7.375,114.66860947966535
-7.37,117.98406672089244
-7.365,103.78073038864198
-7.36,139.31694082199766
-7.355,156.87842426541644
-7.35,168.67071470768127
-7.345,115.13539855318172
-7.34,81.67551652729232
-7.335,117.94591981073359
-7.33,101.28395726866125
-7.325,148.65207701206197
-7.32,108.10938904646534
-7.315,127.36231781810507
-7.31,167.25576223257602
-7.305,76.79687493641913
-7.3,110.9529630068526
-7.295,72.77499570594284
-7.29,123.56471988395393
-7.285,102.29100644729233
-7.28,124.64545719760508
-7.275,138.66362176144108
-7.27,81.94199167703943
-7.265,129.64397402116305
-7.26,112.76630702474921
-7.255,102.54189387757572
-7.25,85.34875511687326
-7.245,91.40727542159867
-7.24,115.10499554754347
-7.235,113.57799082568769
-7.23,141.56556784755253
-7.225,87.60302506192352
-7.22,114.2270108161813
-7.215,91.42980914340792
-7.21,134.05730118124862
-7.205,97.07363184717052
-7.2,124.42813186735548
-7.195,85.26922070712268
-7.19,111.6189947992724
-7.185,86.99402278317746
-7.18,125.56926375510848
-7.175,117.34483371670012
-7.17,125.4236421094524
-7.165,60.35403880437498
-7.16,84.66811678548189
-7.155,117.15442799996934
-7.15,83.07827634225448
-7.145,92.11411401082898
-7.14,135.50531354895276
-7.135,96.75437974582854
-7.13,134.58365428238307
-7.125,97.68771673040577
-7.12,96.39756220984015
-7.115,110.95066471184388
-7.11,169.34580006601877
-7.105,162.43229358720512
-7.1,71.20702212563029
-7.095,121.93014393495974
-7.09,82.73989364266792
-7.085,134.70204155839656
-7.08,97.43105254486373
-7.075,87.88151113857795
-7.07,86.87485251786042
-7.065,90.84734448513066
-7.06,117.64051172959084
-7.055,99.5941765365827
-7.05,126.38686640628448
-7.045,128.7271921545716
-7.04,113.65491630369537
-7.035,102.77081297722617
-7.03,126.2774722585149
-7.025,74.68493824058503
-7.02,104.4057469682584
-7.015,153.67202087562978
-7.01,112.204322554882
-7.005,117.51680730857183
-7.0,146.43032472817916
-6.995,125.49984063734901
-6.99,62.58506211549207
-6.985,86.21606578822767
-6.98,125.7175007705769
-6.975,126.5228833057483
-6.97,110.22653945398086
-6.965,94.14780932130073
-6.96,91.74115761205545
-6.955,99.93042579715149
-6.95,102.42270256149267
-6.945,111.31486872830601
