,Planktonic,Disc,migration_rate,replicate,cycle
1185,10.167212108097802,8.440921100241903,0.0031622776601683,4,1
1186,10.073919559567544,10.080127198281088,0.0031622776601683,4,2
1187,10.089022476210657,10.07921829042979,0.0031622776601683,4,3
1188,9.958453104383024,9.1851125920048,0.0031622776601683,4,4
1189,9.82744108836286,9.833924270855087,0.0031622776601683,4,5
1190,9.847471395225352,9.837418956375435,0.0031622776601683,4,6
1191,9.740015780350069,9.095234990064329,0.0031622776601683,4,7
1192,8.77017603626739,9.232320413092983,0.0031622776601683,4,8
1193,9.686994494584653,9.63912261149846,0.0031622776601683,4,9
1194,9.595707110549062,9.019966150615714,0.0031622776601683,4,10
1195,9.379677099582048,9.393691420739197,0.0031622776601683,4,11
1196,9.396557040671048,9.391991019572414,0.0031622776601683,4,12
1197,9.326072982903709,8.885694060190037,0.0031622776601683,4,13
1198,8.969539645428881,9.000388036353048,0.0031622776601683,4,14
1199,8.995886952394914,8.998067330958305,0.0031622776601683,4,15
1200,10.970045320903184,8.881182863533695,0.0031622776601683,5,0
1201,10.166328492890743,8.446460220333236,0.0031622776601683,5,1
1202,10.077509053512737,10.07636024613292,0.0031622776601683,5,2
1203,10.094307899964548,10.074387528984158,0.0031622776601683,5,3
1204,9.95750936304944,9.2022735489901,0.0031622776601683,5,4
1205,9.841733846686118,9.849909391344545,0.0031622776601683,5,5
1206,9.861442280619166,9.85629207172767,0.0031622776601683,5,6
1207,9.752352676947252,9.10521355307364,0.0031622776601683,5,7
1208,8.802568844032734,9.254917808773142,0.0031622776601683,5,8
1209,9.70643852485698,9.65321076331831,0.0031622776601683,5,9
1210,9.619414989401111,9.00459645170963,0.0031622776601683,5,10
1211,9.384040070401776,9.393956978438329,0.0031622776601683,5,11
1212,9.391362186243704,9.392672063907234,0.0031622776601683,5,12
1213,9.324980310340171,8.878875786605555,0.0031622776601683,5,13
1214,8.971528142515469,8.997664326273402,0.0031622776601683,5,14
1215,8.992690586757925,8.998453006652879,0.0031622776601683,5,15
1216,10.970045320903184,8.881936643856111,0.0031622776601683,6,0
1217,10.171321632390532,8.42767188934312,0.0031622776601683,6,1
1218,10.069154432908654,10.07301149493046,0.0031622776601683,6,2
1219,10.084084352985876,10.067149291188068,0.0031622776601683,6,3
1220,9.95222383399346,9.17857820592677,0.0031622776601683,6,4
1221,9.826426816003895,9.838847510889018,0.0031622776601683,6,5
1222,9.844377178410372,9.842663595958545,0.0031622776601683,6,6
1223,9.738017813610954,9.106618202931877,0.0031622776601683,6,7
1224,8.753083106918508,9.241269322637129,0.0031622776601683,6,8
1225,9.687253479746776,9.641856727750636,0.0031622776601683,6,9
1226,9.590030196102813,8.994756418848445,0.0031622776601683,6,10
1227,9.364414947972442,9.374221141458545,0.0031622776601683,6,11
1228,9.38072390165194,9.384752582954064,0.0031622776601683,6,12
1229,9.306362122730205,8.867456143403043,0.0031622776601683,6,13
1230,8.963399420094106,8.987662458383719,0.0031622776601683,6,14
1231,8.987774814503016,8.991184295645079,0.0031622776601683,6,15
1232,10.970045320903184,8.879269734880905,0.0031622776601683,7,0
1233,10.15881063596184,8.431583109498554,0.0031622776601683,7,1
1234,10.074384822564037,10.07852801755958,0.0031622776601683,7,2
1235,10.085077307811527,10.076169962885505,0.0031622776601683,7,3
1236,9.953567031314536,9.18604444954476,0.0031622776601683,7,4
1237,9.841526861209402,9.841388438359894,0.0031622776601683,7,5
1238,9.862275470069138,9.848285279356432,0.0031622776601683,7,6
1239,9.750698756751834,9.10818821570313,0.0031622776601683,7,7
1240,8.774550313278842,9.24925370938482,0.0031622776601683,7,8
1241,9.700063676586357,9.656036442516564,0.0031622776601683,7,9
1242,9.614016951532868,9.00541923563101,0.0031622776601683,7,10
1243,9.38548788913428,9.39932178659408,0.0031622776601683,7,11
1244,9.39875149883582,9.40167161570707,0.0031622776601683,7,12
1245,9.338501646906057,8.875533756597095,0.0031622776601683,7,13
1246,8.982499463075836,9.00766119656097,0.0031622776601683,7,14
1247,9.005845832747557,9.009978179870991,0.0031622776601683,7,15
1248,10.970045320903184,8.879837214369035,0.0031622776601683,8,0
1249,10.156347880350534,8.440524535500382,0.0031622776601683,8,1
1250,10.079334810532975,10.077083688042444,0.0031622776601683,8,2
1251,10.088352864735954,10.07774404660138,0.0031622776601683,8,3
1252,9.953472829123529,9.202724030495878,0.0031622776601683,8,4
1253,9.838192032994492,9.847155335810246,0.0031622776601683,8,5
